Street Address,City,State,ZIP Code,Price,Bedrooms,Bathrooms,Square Footage,Property Type,Image_Path,bedroom_1,bedroom_2,bedroom_3,bedroom_4,bedroom_5,bedroom_6,bathroom_1,bathroom_2,bathroom_3,bathroom_4,bathroom_5,kitchen,living_room,dining,listing_type
2454 Willow Dr,San Jose,CA,95131,"1,068,400",4,2,2671,Apartment,property_images/apartment_images/apartment_257.jpg,house_detailed_images/bedroom/bed_72.jpg,house_detailed_images/bedroom/bed_78.jpg,house_detailed_images/bedroom/bed_45.jpg,house_detailed_images/bedroom/bed_17.jpg,,,house_detailed_images/bathroom/bath_244.jpg,house_detailed_images/bathroom/bath_295.jpg,,,,house_detailed_images/kitchen/kitchen_421.jpg,house_detailed_images/livingroom/living_208.jpg,,For Sale
4539 Birch Ln,San Jose,CA,95132,"315,600",1,1,789,Apartment,property_images/apartment_images/apartment_258.jpg,house_detailed_images/bedroom/bed_11.jpg,,,,,,house_detailed_images/bathroom/bath_230.jpg,,,,,house_detailed_images/kitchen/kitchen_822.jpg,house_detailed_images/livingroom/living_179.jpg,,For Sale
6928 Pine St,San Jose,CA,95125,"5,493",5,4,3662,Single Family,property_images/single_family_images/single_family_254.jpg,house_detailed_images/bedroom/bed_73.jpg,house_detailed_images/bedroom/bed_86.jpg,house_detailed_images/bedroom/bed_14.jpg,house_detailed_images/bedroom/bed_6.jpg,house_detailed_images/bedroom/bed_96.jpg,,house_detailed_images/bathroom/bath_284.jpg,house_detailed_images/bathroom/bath_176.jpg,house_detailed_images/bathroom/bath_191.jpg,house_detailed_images/bathroom/bath_50.jpg,,house_detailed_images/kitchen/kitchen_649.jpg,house_detailed_images/livingroom/living_89.jpg,house_detailed_images/dining/dining_238.jpg,Rent
6064 Main St,San Jose,CA,95132,"3,201",4,1,2134,Apartment,property_images/apartment_images/apartment_259.jpg,house_detailed_images/bedroom/bed_38.jpg,house_detailed_images/bedroom/bed_34.jpg,house_detailed_images/bedroom/bed_10.jpg,house_detailed_images/bedroom/bed_9.jpg,,,house_detailed_images/bathroom/bath_33.jpg,,,,,house_detailed_images/kitchen/kitchen_928.jpg,house_detailed_images/livingroom/living_392.jpg,,Rent
6841 Sunset Blvd,San Jose,CA,95127,"1,181,200",4,3,2953,Apartment,property_images/apartment_images/apartment_260.jpg,house_detailed_images/bedroom/bed_100.jpg,house_detailed_images/bedroom/bed_47.jpg,house_detailed_images/bedroom/bed_33.jpg,house_detailed_images/bedroom/bed_2.jpg,,,house_detailed_images/bathroom/bath_395.jpg,house_detailed_images/bathroom/bath_149.jpg,house_detailed_images/bathroom/bath_361.jpg,,,house_detailed_images/kitchen/kitchen_710.jpg,house_detailed_images/livingroom/living_456.jpg,,For Sale
1699 Park Ave,San Jose,CA,95129,"2,800",1,1,1026,Apartment,property_images/apartment_images/apartment_261.jpg,house_detailed_images/bedroom/bed_74.jpg,,,,,,house_detailed_images/bathroom/bath_56.jpg,,,,,house_detailed_images/kitchen/kitchen_849.jpg,house_detailed_images/livingroom/living_176.jpg,,Rent
9983 Oak St,San Jose,CA,95125,"1,110,800",4,3,2777,Single Family,property_images/single_family_images/single_family_255.jpg,house_detailed_images/bedroom/bed_90.jpg,house_detailed_images/bedroom/bed_62.jpg,house_detailed_images/bedroom/bed_91.jpg,house_detailed_images/bedroom/bed_28.jpg,,,house_detailed_images/bathroom/bath_470.jpg,house_detailed_images/bathroom/bath_167.jpg,house_detailed_images/bathroom/bath_130.jpg,,,house_detailed_images/kitchen/kitchen_6.jpg,house_detailed_images/livingroom/living_367.jpg,house_detailed_images/dining/dining_11.jpg,For Sale
994 Elm St,San Jose,CA,95128,"1,457,600",5,4,3644,Single Family,property_images/single_family_images/single_family_256.jpg,house_detailed_images/bedroom/bed_42.jpg,house_detailed_images/bedroom/bed_7.jpg,house_detailed_images/bedroom/bed_56.jpg,house_detailed_images/bedroom/bed_44.jpg,house_detailed_images/bedroom/bed_87.jpg,,house_detailed_images/bathroom/bath_456.jpg,house_detailed_images/bathroom/bath_20.jpg,house_detailed_images/bathroom/bath_150.jpg,house_detailed_images/bathroom/bath_136.jpg,,house_detailed_images/kitchen/kitchen_942.jpg,house_detailed_images/livingroom/living_231.jpg,house_detailed_images/dining/dining_155.jpg,For Sale
7722 Pine St,San Jose,CA,95127,"2,800",2,1,1364,Apartment,property_images/apartment_images/apartment_262.jpg,house_detailed_images/bedroom/bed_27.jpg,house_detailed_images/bedroom/bed_94.jpg,,,,,house_detailed_images/bathroom/bath_72.jpg,,,,,house_detailed_images/kitchen/kitchen_543.jpg,house_detailed_images/livingroom/living_165.jpg,,Rent
3224 Birch Ln,San Jose,CA,95130,"3,504",4,2,2336,Apartment,property_images/apartment_images/apartment_263.jpg,house_detailed_images/bedroom/bed_67.jpg,house_detailed_images/bedroom/bed_5.jpg,house_detailed_images/bedroom/bed_52.jpg,house_detailed_images/bedroom/bed_18.jpg,,,house_detailed_images/bathroom/bath_405.jpg,house_detailed_images/bathroom/bath_429.jpg,,,,house_detailed_images/kitchen/kitchen_209.jpg,house_detailed_images/livingroom/living_233.jpg,,Rent
7050 Park Ave,San Jose,CA,95112,"3,206",3,2,2137,Apartment,property_images/apartment_images/apartment_264.jpg,house_detailed_images/bedroom/bed_92.jpg,house_detailed_images/bedroom/bed_15.jpg,house_detailed_images/bedroom/bed_89.jpg,,,,house_detailed_images/bathroom/bath_132.jpg,house_detailed_images/bathroom/bath_335.jpg,,,,house_detailed_images/kitchen/kitchen_124.jpg,house_detailed_images/livingroom/living_380.jpg,,Rent
9419 Oak St,San Jose,CA,95128,"1,078,000",5,1,2695,Single Family,property_images/single_family_images/single_family_257.jpg,house_detailed_images/bedroom/bed_19.jpg,house_detailed_images/bedroom/bed_66.jpg,house_detailed_images/bedroom/bed_41.jpg,house_detailed_images/bedroom/bed_20.jpg,house_detailed_images/bedroom/bed_85.jpg,,house_detailed_images/bathroom/bath_389.jpg,,,,,house_detailed_images/kitchen/kitchen_785.jpg,house_detailed_images/livingroom/living_281.jpg,house_detailed_images/dining/dining_236.jpg,For Sale
7317 Oak St,San Jose,CA,95130,"7,000",6,5,4697,Single Family,property_images/single_family_images/single_family_258.jpg,house_detailed_images/bedroom/bed_68.jpg,house_detailed_images/bedroom/bed_57.jpg,house_detailed_images/bedroom/bed_23.jpg,house_detailed_images/bedroom/bed_54.jpg,house_detailed_images/bedroom/bed_37.jpg,house_detailed_images/bedroom/bed_98.jpg,house_detailed_images/bathroom/bath_288.jpg,house_detailed_images/bathroom/bath_242.jpg,house_detailed_images/bathroom/bath_186.jpg,house_detailed_images/bathroom/bath_472.jpg,,house_detailed_images/kitchen/kitchen_90.jpg,house_detailed_images/livingroom/living_445.jpg,house_detailed_images/dining/dining_299.jpg,Rent
6711 Birch Ln,San Jose,CA,95129,"3,748",4,2,2499,Apartment,property_images/apartment_images/apartment_265.jpg,house_detailed_images/bedroom/bed_81.jpg,house_detailed_images/bedroom/bed_21.jpg,house_detailed_images/bedroom/bed_75.jpg,house_detailed_images/bedroom/bed_50.jpg,,,house_detailed_images/bathroom/bath_232.jpg,house_detailed_images/bathroom/bath_138.jpg,,,,house_detailed_images/kitchen/kitchen_488.jpg,house_detailed_images/livingroom/living_70.jpg,,Rent
5284 Elm St,San Jose,CA,95128,"658,000",3,1,1645,Apartment,property_images/apartment_images/apartment_266.jpg,house_detailed_images/bedroom/bed_80.jpg,house_detailed_images/bedroom/bed_83.jpg,house_detailed_images/bedroom/bed_64.jpg,,,,house_detailed_images/bathroom/bath_234.jpg,,,,,house_detailed_images/kitchen/kitchen_268.jpg,house_detailed_images/livingroom/living_296.jpg,,For Sale
3031 Birch Ln,San Jose,CA,95131,"3,585",3,2,2390,Apartment,property_images/apartment_images/apartment_267.jpg,house_detailed_images/bedroom/bed_59.jpg,house_detailed_images/bedroom/bed_26.jpg,house_detailed_images/bedroom/bed_65.jpg,,,,house_detailed_images/bathroom/bath_44.jpg,house_detailed_images/bathroom/bath_42.jpg,,,,house_detailed_images/kitchen/kitchen_214.jpg,house_detailed_images/livingroom/living_113.jpg,,Rent
512 Park Ave,San Jose,CA,95132,"1,411,600",5,4,3529,Single Family,property_images/single_family_images/single_family_259.jpg,house_detailed_images/bedroom/bed_32.jpg,house_detailed_images/bedroom/bed_30.jpg,house_detailed_images/bedroom/bed_25.jpg,house_detailed_images/bedroom/bed_79.jpg,house_detailed_images/bedroom/bed_36.jpg,,house_detailed_images/bathroom/bath_147.jpg,house_detailed_images/bathroom/bath_367.jpg,house_detailed_images/bathroom/bath_102.jpg,house_detailed_images/bathroom/bath_324.jpg,,house_detailed_images/kitchen/kitchen_678.jpg,house_detailed_images/livingroom/living_351.jpg,house_detailed_images/dining/dining_7.jpg,For Sale
2578 Elm St,San Jose,CA,95126,"5,968",5,4,3979,Single Family,property_images/single_family_images/single_family_260.jpg,house_detailed_images/bedroom/bed_40.jpg,house_detailed_images/bedroom/bed_93.jpg,house_detailed_images/bedroom/bed_49.jpg,house_detailed_images/bedroom/bed_13.jpg,house_detailed_images/bedroom/bed_82.jpg,,house_detailed_images/bathroom/bath_455.jpg,house_detailed_images/bathroom/bath_187.jpg,house_detailed_images/bathroom/bath_385.jpg,house_detailed_images/bathroom/bath_65.jpg,,house_detailed_images/kitchen/kitchen_922.jpg,house_detailed_images/livingroom/living_362.jpg,house_detailed_images/dining/dining_337.jpg,Rent
9287 Maple Ave,San Jose,CA,95128,"913,200",4,1,2283,Single Family,property_images/single_family_images/single_family_261.jpg,house_detailed_images/bedroom/bed_29.jpg,house_detailed_images/bedroom/bed_51.jpg,house_detailed_images/bedroom/bed_43.jpg,house_detailed_images/bedroom/bed_22.jpg,,,house_detailed_images/bathroom/bath_228.jpg,,,,,house_detailed_images/kitchen/kitchen_388.jpg,house_detailed_images/livingroom/living_166.jpg,house_detailed_images/dining/dining_91.jpg,For Sale
6602 Sunset Blvd,San Jose,CA,95123,"2,800",1,1,1183,Apartment,property_images/apartment_images/apartment_268.jpg,house_detailed_images/bedroom/bed_46.jpg,,,,,,house_detailed_images/bathroom/bath_141.jpg,,,,,house_detailed_images/kitchen/kitchen_698.jpg,house_detailed_images/livingroom/living_201.jpg,,Rent
7524 Pine St,San Jose,CA,95130,"4,875",6,2,3250,Single Family,property_images/single_family_images/single_family_262.jpg,house_detailed_images/bedroom/bed_8.jpg,house_detailed_images/bedroom/bed_39.jpg,house_detailed_images/bedroom/bed_63.jpg,house_detailed_images/bedroom/bed_97.jpg,house_detailed_images/bedroom/bed_95.jpg,house_detailed_images/bedroom/bed_69.jpg,house_detailed_images/bathroom/bath_103.jpg,house_detailed_images/bathroom/bath_380.jpg,,,,house_detailed_images/kitchen/kitchen_718.jpg,house_detailed_images/livingroom/living_15.jpg,house_detailed_images/dining/dining_483.jpg,Rent
891 Park Ave,San Jose,CA,95130,"2,800",1,1,962,Apartment,property_images/apartment_images/apartment_269.jpg,house_detailed_images/bedroom/bed_84.jpg,,,,,,house_detailed_images/bathroom/bath_287.jpg,,,,,house_detailed_images/kitchen/kitchen_202.jpg,house_detailed_images/livingroom/living_274.jpg,,Rent
1740 Oak St,San Jose,CA,95112,"1,514,800",5,4,3787,Single Family,property_images/single_family_images/single_family_263.jpg,house_detailed_images/bedroom/bed_3.jpg,house_detailed_images/bedroom/bed_61.jpg,house_detailed_images/bedroom/bed_71.jpg,house_detailed_images/bedroom/bed_12.jpg,house_detailed_images/bedroom/bed_55.jpg,,house_detailed_images/bathroom/bath_320.jpg,house_detailed_images/bathroom/bath_23.jpg,house_detailed_images/bathroom/bath_110.jpg,house_detailed_images/bathroom/bath_92.jpg,,house_detailed_images/kitchen/kitchen_621.jpg,house_detailed_images/livingroom/living_219.jpg,house_detailed_images/dining/dining_243.jpg,For Sale
2344 Pine St,San Jose,CA,95125,"2,800",3,1,1564,Single Family,property_images/single_family_images/single_family_264.jpg,house_detailed_images/bedroom/bed_58.jpg,house_detailed_images/bedroom/bed_88.jpg,house_detailed_images/bedroom/bed_4.jpg,,,,house_detailed_images/bathroom/bath_98.jpg,,,,,house_detailed_images/kitchen/kitchen_169.jpg,house_detailed_images/livingroom/living_419.jpg,house_detailed_images/dining/dining_210.jpg,Rent
7676 Cedar Ave,San Jose,CA,95112,"1,912,400",6,5,4781,Single Family,property_images/single_family_images/single_family_265.jpg,house_detailed_images/bedroom/bed_16.jpg,house_detailed_images/bedroom/bed_53.jpg,house_detailed_images/bedroom/bed_31.jpg,house_detailed_images/bedroom/bed_1.jpg,house_detailed_images/bedroom/bed_35.jpg,house_detailed_images/bedroom/bed_99.jpg,house_detailed_images/bathroom/bath_27.jpg,house_detailed_images/bathroom/bath_219.jpg,house_detailed_images/bathroom/bath_302.jpg,house_detailed_images/bathroom/bath_45.jpg,,house_detailed_images/kitchen/kitchen_839.jpg,house_detailed_images/livingroom/living_244.jpg,house_detailed_images/dining/dining_369.jpg,For Sale
9368 Birch Ln,San Jose,CA,95132,"6,702",6,5,4468,Single Family,property_images/single_family_images/single_family_266.jpg,house_detailed_images/bedroom/bed_70.jpg,house_detailed_images/bedroom/bed_77.jpg,house_detailed_images/bedroom/bed_76.jpg,house_detailed_images/bedroom/bed_24.jpg,house_detailed_images/bedroom/bed_60.jpg,house_detailed_images/bedroom/bed_48.jpg,house_detailed_images/bathroom/bath_398.jpg,house_detailed_images/bathroom/bath_381.jpg,house_detailed_images/bathroom/bath_125.jpg,house_detailed_images/bathroom/bath_311.jpg,,house_detailed_images/kitchen/kitchen_225.jpg,house_detailed_images/livingroom/living_63.jpg,house_detailed_images/dining/dining_442.jpg,Rent
9083 Pine St,San Jose,CA,95112,"1,305,200",6,2,3263,Single Family,property_images/single_family_images/single_family_267.jpg,house_detailed_images/bedroom/bed_72.jpg,house_detailed_images/bedroom/bed_78.jpg,house_detailed_images/bedroom/bed_45.jpg,house_detailed_images/bedroom/bed_17.jpg,house_detailed_images/bedroom/bed_11.jpg,house_detailed_images/bedroom/bed_73.jpg,house_detailed_images/bathroom/bath_276.jpg,house_detailed_images/bathroom/bath_64.jpg,,,,house_detailed_images/kitchen/kitchen_204.jpg,house_detailed_images/livingroom/living_181.jpg,house_detailed_images/dining/dining_9.jpg,For Sale
1746 Park Ave,San Jose,CA,95125,"360,400",1,1,901,Apartment,property_images/apartment_images/apartment_270.jpg,house_detailed_images/bedroom/bed_86.jpg,,,,,,house_detailed_images/bathroom/bath_101.jpg,,,,,house_detailed_images/kitchen/kitchen_386.jpg,house_detailed_images/livingroom/living_84.jpg,,For Sale
251 Willow Dr,San Jose,CA,95129,"2,920",3,1,1947,Apartment,property_images/apartment_images/apartment_271.jpg,house_detailed_images/bedroom/bed_14.jpg,house_detailed_images/bedroom/bed_6.jpg,house_detailed_images/bedroom/bed_96.jpg,,,,house_detailed_images/bathroom/bath_17.jpg,,,,,house_detailed_images/kitchen/kitchen_573.jpg,house_detailed_images/livingroom/living_107.jpg,,Rent
8523 Park Ave,San Jose,CA,95132,"2,800",1,1,1098,Apartment,property_images/apartment_images/apartment_272.jpg,house_detailed_images/bedroom/bed_38.jpg,,,,,,house_detailed_images/bathroom/bath_462.jpg,,,,,house_detailed_images/kitchen/kitchen_94.jpg,house_detailed_images/livingroom/living_313.jpg,,Rent
2420 Park Ave,San Jose,CA,95125,"4,300",5,2,2867,Single Family,property_images/single_family_images/single_family_268.jpg,house_detailed_images/bedroom/bed_34.jpg,house_detailed_images/bedroom/bed_10.jpg,house_detailed_images/bedroom/bed_9.jpg,house_detailed_images/bedroom/bed_100.jpg,house_detailed_images/bedroom/bed_47.jpg,,house_detailed_images/bathroom/bath_480.jpg,house_detailed_images/bathroom/bath_252.jpg,,,,house_detailed_images/kitchen/kitchen_128.jpg,house_detailed_images/livingroom/living_329.jpg,house_detailed_images/dining/dining_346.jpg,Rent
9067 Birch Ln,San Jose,CA,95129,"2,800",2,1,1346,Apartment,property_images/apartment_images/apartment_273.jpg,house_detailed_images/bedroom/bed_33.jpg,house_detailed_images/bedroom/bed_2.jpg,,,,,house_detailed_images/bathroom/bath_36.jpg,,,,,house_detailed_images/kitchen/kitchen_742.jpg,house_detailed_images/livingroom/living_321.jpg,,Rent
9176 Pine St,San Jose,CA,95125,"1,164,000",6,1,2910,Single Family,property_images/single_family_images/single_family_269.jpg,house_detailed_images/bedroom/bed_74.jpg,house_detailed_images/bedroom/bed_90.jpg,house_detailed_images/bedroom/bed_62.jpg,house_detailed_images/bedroom/bed_91.jpg,house_detailed_images/bedroom/bed_28.jpg,house_detailed_images/bedroom/bed_42.jpg,house_detailed_images/bathroom/bath_38.jpg,,,,,house_detailed_images/kitchen/kitchen_18.jpg,house_detailed_images/livingroom/living_195.jpg,house_detailed_images/dining/dining_79.jpg,For Sale
7755 Sunset Blvd,San Jose,CA,95123,"335,200",1,1,838,Apartment,property_images/apartment_images/apartment_274.jpg,house_detailed_images/bedroom/bed_7.jpg,,,,,,house_detailed_images/bathroom/bath_216.jpg,,,,,house_detailed_images/kitchen/kitchen_762.jpg,house_detailed_images/livingroom/living_338.jpg,,For Sale
7401 Park Ave,San Jose,CA,95131,"2,984",3,2,1989,Apartment,property_images/apartment_images/apartment_275.jpg,house_detailed_images/bedroom/bed_56.jpg,house_detailed_images/bedroom/bed_44.jpg,house_detailed_images/bedroom/bed_87.jpg,,,,house_detailed_images/bathroom/bath_471.jpg,house_detailed_images/bathroom/bath_96.jpg,,,,house_detailed_images/kitchen/kitchen_279.jpg,house_detailed_images/livingroom/living_442.jpg,,Rent
1293 Cedar Ave,San Jose,CA,95129,"3,525",4,1,2350,Single Family,property_images/single_family_images/single_family_270.jpg,house_detailed_images/bedroom/bed_27.jpg,house_detailed_images/bedroom/bed_94.jpg,house_detailed_images/bedroom/bed_67.jpg,house_detailed_images/bedroom/bed_5.jpg,,,house_detailed_images/bathroom/bath_275.jpg,,,,,house_detailed_images/kitchen/kitchen_821.jpg,house_detailed_images/livingroom/living_154.jpg,house_detailed_images/dining/dining_239.jpg,Rent
9406 Willow Dr,San Jose,CA,95128,"502,400",2,1,1256,Apartment,property_images/apartment_images/apartment_276.jpg,house_detailed_images/bedroom/bed_52.jpg,house_detailed_images/bedroom/bed_18.jpg,,,,,house_detailed_images/bathroom/bath_207.jpg,,,,,house_detailed_images/kitchen/kitchen_141.jpg,house_detailed_images/livingroom/living_173.jpg,,For Sale
8797 Park Ave,San Jose,CA,95131,"2,800",1,1,875,Apartment,property_images/apartment_images/apartment_277.jpg,house_detailed_images/bedroom/bed_92.jpg,,,,,,house_detailed_images/bathroom/bath_406.jpg,,,,,house_detailed_images/kitchen/kitchen_657.jpg,house_detailed_images/livingroom/living_62.jpg,,Rent
3579 Elm St,San Jose,CA,95126,"2,800",1,1,952,Apartment,property_images/apartment_images/apartment_278.jpg,house_detailed_images/bedroom/bed_15.jpg,,,,,,house_detailed_images/bathroom/bath_245.jpg,,,,,house_detailed_images/kitchen/kitchen_805.jpg,house_detailed_images/livingroom/living_352.jpg,,Rent
